PLOT,EASTING,NORTHING,STRATUM,OLDPOOLNAME,POOL,YEAR
31011450,541431,4936258,SC,4,U4,2014
31011451,538682,4936261,SC,4,U4,2014
31011452,538827,4936209,SC,4,U4,2014
31011453,541483,4936162,SC,4,U4,2014
31011454,541681,4936002,SC,4,U4,2014
31011455,538480,4935261,SC,4,U4,2014
31011456,538731,4935258,SC,4,U4,2014
31011457,542134,4935207,SC,4,U4,2014
31011458,539028,4935109,SC,4,U4,2014
31011459,543478,4935111,SC,4,U4,2014
31011460,542732,4935008,SC,4,U4,2014
31011461,542777,4935008,SC,4,U4,2014
31011462,542976,4935008,SC,4,U4,2014
31011463,542385,4934914,SC,4,U4,2014
31011464,543483,4934863,SC,4,U4,2014
31011505,533177,4938710,BWC,4,U4,2014
31011506,535680,4937858,BWC,4,U4,2014
31011507,537375,4937262,BWC,4,U4,2014
31011508,540076,4936909,BWC,4,U4,2014
31011509,540175,4936910,BWC,4,U4,2014
31011510,541780,4936857,BWC,4,U4,2014
31011511,540627,4936862,BWC,4,U4,2014
31011512,537631,4936814,BWC,4,U4,2014
31011513,539723,4936804,BWC,4,U4,2014
31011514,539921,4936808,BWC,4,U4,2014
31011515,540019,4936757,BWC,4,U4,2014
31011516,540322,4936759,BWC,4,U4,2014
31011517,540471,4936763,BWC,4,U4,2014
31011518,539972,4936714,BWC,4,U4,2014
31011519,540123,4936711,BWC,4,U4,2014
31011520,538628,4936608,BWC,4,U4,2014
31011521,539723,4936609,BWC,4,U4,2014
31011522,540927,4936558,BWC,4,U4,2014
31011523,540622,4936561,BWC,4,U4,2014
31011524,536877,4936505,BWC,4,U4,2014
31011525,536978,4936459,BWC,4,U4,2014
31011526,537375,4936357,BWC,4,U4,2014
31011527,536678,4936309,BWC,4,U4,2014
31011528,536879,4936310,BWC,4,U4,2014
31011529,536378,4936256,BWC,4,U4,2014
31011530,539626,4936160,BWC,4,U4,2014
31011531,543129,4936111,BWC,4,U4,2014
31011532,536735,4936108,BWC,4,U4,2014
31011533,540935,4936113,BWC,4,U4,2014
31011534,542325,4936106,BWC,4,U4,2014
31011535,538978,4936108,BWC,4,U4,2014
31011536,542682,4936060,BWC,4,U4,2014
31011537,536630,4936062,BWC,4,U4,2014
31011538,537278,4936054,BWC,4,U4,2014
31011539,538778,4936057,BWC,4,U4,2014
31011541,538738,4936005,BWC,4,U4,2014
31011542,536684,4936007,BWC,4,U4,2014
31011543,541136,4936012,BWC,4,U4,2014
31011545,536379,4935957,BWC,4,U4,2014
31011546,542432,4935955,BWC,4,U4,2014
31011547,540131,4935956,BWC,4,U4,2014
31011548,542183,4935910,BWC,4,U4,2014
31011549,539130,4935855,BWC,4,U4,2014
31011550,542083,4935861,BWC,4,U4,2014
31011551,543023,4935859,BWC,4,U4,2014
31011552,540931,4935814,BWC,4,U4,2014
31011553,541979,4935806,BWC,4,U4,2014
31011554,536831,4935810,BWC,4,U4,2014
31011555,536178,4935758,BWC,4,U4,2014
31011556,542531,4935716,BWC,4,U4,2014
31011558,541079,4935700,BWC,4,U4,2014
31011559,536380,4935661,BWC,4,U4,2014
31011560,542470,4935660,BWC,4,U4,2014
31011561,543130,4935656,BWC,4,U4,2014
31011562,541979,4935660,BWC,4,U4,2014
31011563,536178,4935608,BWC,4,U4,2014
31011564,536328,4935608,BWC,4,U4,2014
31011565,542727,4935606,BWC,4,U4,2014
31011566,540378,4935610,BWC,4,U4,2014
31011568,543077,4935557,BWC,4,U4,2014
31011569,539985,4935554,BWC,4,U4,2014
31011570,539426,4935509,BWC,4,U4,2014
31011571,542672,4935508,BWC,4,U4,2014
31011572,540682,4935510,BWC,4,U4,2014
31011573,539679,4935404,BWC,4,U4,2014
31011574,542379,4935409,BWC,4,U4,2014
31011575,541377,4935409,BWC,4,U4,2014
31011576,539979,4935358,BWC,4,U4,2014
31011577,542227,4935358,BWC,4,U4,2014
31011578,542623,4935311,BWC,4,U4,2014
31011579,542379,4935309,BWC,4,U4,2014
31011580,542522,4935257,BWC,4,U4,2014
31011581,542724,4935256,BWC,4,U4,2014
31011583,541635,4934862,BWC,4,U4,2014
31011584,541820,4934764,BWC,4,U4,2014
31011585,541474,4934759,BWC,4,U4,2014
31011586,540622,4934607,BWC,4,U4,2014
31011587,544630,4934368,BWC,4,U4,2014
31011588,544482,4933957,BWC,4,U4,2014
31011589,544679,4933904,BWC,4,U4,2014
31011590,544978,4933906,BWC,4,U4,2014
31011591,545023,4933906,BWC,4,U4,2014
31011592,545126,4933909,BWC,4,U4,2014
31011593,544428,4933858,BWC,4,U4,2014
31011594,544477,4933759,BWC,4,U4,2014
31011595,571080,4918863,BWC,4,L4,2014
31011596,571680,4918756,BWC,4,L4,2014
31011597,571781,4918761,BWC,4,L4,2014
31011598,571429,4918552,BWC,4,L4,2014
31011599,572231,4918556,BWC,4,L4,2014
31011600,571678,4918308,BWC,4,L4,2014
31011602,579128,4917901,BWC,4,L4,2014
31011603,579033,4917706,BWC,4,L4,2014
31011604,575381,4917613,BWC,4,L4,2014
31011605,580128,4917553,BWC,4,L4,2014
31011606,574880,4917460,BWC,4,L4,2014
31011607,579285,4917409,BWC,4,L4,2014
31011608,575483,4917352,BWC,4,L4,2014
31011609,579780,4917360,BWC,4,L4,2014
31011610,578875,4917354,BWC,4,L4,2014
31011611,579285,4917305,BWC,4,L4,2014
31011612,579928,4917254,BWC,4,L4,2014
31011613,580277,4917261,BWC,4,L4,2014
31011615,580479,4917103,BWC,4,L4,2014
31011616,580679,4917106,BWC,4,L4,2014
31011617,579324,4917057,BWC,4,L4,2014
31011618,577326,4916960,BWC,4,L4,2014
31011619,577983,4916959,BWC,4,L4,2014
31011620,579882,4916906,BWC,4,L4,2014
31011621,580979,4916851,BWC,4,L4,2014
31011622,577529,4916757,BWC,4,L4,2014
31011623,580382,4916710,BWC,4,L4,2014
31011624,580631,4916706,BWC,4,L4,2014
31011625,577988,4916654,BWC,4,L4,2014
31011627,581027,4916605,BWC,4,L4,2014
31011629,580829,4916364,BWC,4,L4,2014
31011630,581031,4916207,BWC,4,L4,2014
31011631,581176,4916157,BWC,4,L4,2014
31011632,577531,4916109,BWC,4,L4,2014
31011633,580727,4916116,BWC,4,L4,2014
31011634,580527,4916010,BWC,4,L4,2014
31011635,578978,4915953,BWC,4,L4,2014
31011636,580577,4915855,BWC,4,L4,2014
31011637,580427,4915702,BWC,4,L4,2014
31011638,580033,4915702,BWC,4,L4,2014
31011639,579827,4915559,BWC,4,L4,2014
31011640,581226,4915405,BWC,4,L4,2014
31011641,580430,4915354,BWC,4,L4,2014
31011642,581434,4915306,BWC,4,L4,2014
31011643,581929,4915308,BWC,4,L4,2014
31011644,580431,4915254,BWC,4,L4,2014
31011645,580776,4915211,BWC,4,L4,2014
31011646,580822,4915114,BWC,4,L4,2014
31011647,580925,4915107,BWC,4,L4,2014
31011648,580030,4914967,BWC,4,L4,2014
31011649,579829,4914901,BWC,4,L4,2014
31011650,580883,4914899,BWC,4,L4,2014
31011651,579833,4914855,BWC,4,L4,2014
31011652,580176,4914856,BWC,4,L4,2014
31011653,581979,4914858,BWC,4,L4,2014
31011654,580365,4914755,BWC,4,L4,2014
31011655,581475,4914705,BWC,4,L4,2014
31011656,579676,4914613,BWC,4,L4,2014
31011657,581979,4914546,BWC,4,L4,2014
31011658,581830,4914403,BWC,4,L4,2014
31011659,581731,4914262,BWC,4,L4,2014
31011660,582433,4914155,BWC,4,L4,2014
31011661,579134,4914104,BWC,4,L4,2014
31011662,582133,4914111,BWC,4,L4,2014
31011663,580677,4913953,BWC,4,L4,2014
31011664,579325,4913861,BWC,4,L4,2014
31011665,580881,4913762,BWC,4,L4,2014
31011666,581334,4913604,BWC,4,L4,2014
31011667,579831,4913550,BWC,4,L4,2014
31011668,582526,4913511,BWC,4,L4,2014
31011669,582925,4913258,BWC,4,L4,2014
31011670,580180,4913216,BWC,4,L4,2014
31011671,580380,4913056,BWC,4,L4,2014
31011672,580581,4913001,BWC,4,L4,2014
31011673,580188,4912956,BWC,4,L4,2014
31011674,580533,4912907,BWC,4,L4,2014
31011675,579477,4912762,BWC,4,L4,2014
31011676,581026,4912705,BWC,4,L4,2014
31011677,580679,4912657,BWC,4,L4,2014
31011678,584135,4912609,BWC,4,L4,2014
31011679,579934,4912561,BWC,4,L4,2014
31011680,580175,4912504,BWC,4,L4,2014
31011681,583279,4912504,BWC,4,L4,2014
31011682,584224,4912155,BWC,4,L4,2014
31011683,580526,4912162,BWC,4,L4,2014
31011684,579937,4912005,BWC,4,L4,2014
31011685,580826,4911954,BWC,4,L4,2014
31011686,579480,4911904,BWC,4,L4,2014
31011687,581031,4911661,BWC,4,L4,2014
31011688,579579,4911564,BWC,4,L4,2014
31011689,579624,4911552,BWC,4,L4,2014
31011690,584972,4911303,BWC,4,L4,2014
31011691,584678,4911152,BWC,4,L4,2014
31011692,584324,4911109,BWC,4,L4,2014
31011693,584378,4910958,BWC,4,L4,2014
31011694,584921,4910409,BWC,4,L4,2014
31011695,585621,4910163,BWC,4,L4,2014
31011696,583877,4909658,BWC,4,L4,2014
31011697,585125,4909513,BWC,4,L4,2014
31011698,583487,4909404,BWC,4,L4,2014
31011699,584531,4909408,BWC,4,L4,2014
31011700,584087,4909209,BWC,4,L4,2014
31011701,585527,4909160,BWC,4,L4,2014
31011702,584230,4908967,BWC,4,L4,2014
31011703,584773,4908957,BWC,4,L4,2014
31011704,584481,4908856,BWC,4,L4,2014
31011835,531680,4940012,MBC,4,U4,2015
31011836,531579,4939808,MBC,4,U4,2015
31011839,535028,4937805,MBC,4,U4,2015
31011840,537573,4935808,MBC,4,U4,2015
31011841,539387,4935309,MBC,4,U4,2015
31011842,541635,4935100,MBC,4,U4,2015
31011843,544578,4934662,MBC,4,U4,2015
31011845,544271,4934657,MBC,4,U4,2015
31011846,545079,4934411,MBC,4,U4,2015
31011847,543124,4934362,MBC,4,U4,2015
31011848,544732,4934359,MBC,4,U4,2015
31011849,544735,4934314,MBC,4,U4,2015
31011850,545335,4934205,MBC,4,U4,2015
31011851,545325,4934161,MBC,4,U4,2015
31011852,545433,4934159,MBC,4,U4,2015
31011853,545075,4934063,MBC,4,U4,2015
31011854,545381,4933806,MBC,4,U4,2015
31011855,571377,4918258,MBC,4,L4,2015
31011856,572179,4918100,MBC,4,L4,2015
31011857,572528,4918010,MBC,4,L4,2015
31011858,572585,4917909,MBC,4,L4,2015
31011859,572726,4917859,MBC,4,L4,2015
31011860,573025,4917704,MBC,4,L4,2015
31011861,573632,4917361,MBC,4,L4,2015
31011862,575173,4917151,MBC,4,L4,2015
31011863,576224,4915714,MBC,4,L4,2015
31011864,577482,4915161,MBC,4,L4,2015
31011865,578534,4914460,MBC,4,L4,2015
31011866,578176,4914460,MBC,4,L4,2015
31011867,579583,4913910,MBC,4,L4,2015
31011868,581329,4913408,MBC,4,L4,2015
31011869,581525,4913403,MBC,4,L4,2015
31011870,580834,4913203,MBC,4,L4,2015
31011871,582326,4913060,MBC,4,L4,2015
31011872,582525,4912860,MBC,4,L4,2015
31011873,582179,4912804,MBC,4,L4,2015
31011874,583236,4911605,MBC,4,L4,2015
31011875,583778,4911355,MBC,4,L4,2015
31011876,583139,4911157,MBC,4,L4,2015
31011877,583433,4910957,MBC,4,L4,2015
31011878,584131,4910851,MBC,4,L4,2015
31011879,584430,4910406,MBC,4,L4,2015
31011880,584035,4910052,MBC,4,L4,2015
31011881,585228,4909958,MBC,4,L4,2015
31011882,585528,4909915,MBC,4,L4,2015
31011883,584585,4909656,MBC,4,L4,2015
31011884,584531,4909607,MBC,4,L4,2015
31011885,535425,4937859,SC,4,U4,2015
31011886,537779,4937256,SC,4,U4,2015
31011887,536728,4937011,SC,4,U4,2015
31011888,538631,4936905,SC,4,U4,2015
31011889,537334,4936912,SC,4,U4,2015
31011890,537381,4936905,SC,4,U4,2015
31011891,538477,4936906,SC,4,U4,2015
31011892,538980,4936762,SC,4,U4,2015
31011893,539228,4936755,SC,4,U4,2015
31011894,539130,4936709,SC,4,U4,2015
31011895,539674,4936452,SC,4,U4,2015
31011896,541178,4936360,SC,4,U4,2015
31011897,540028,4936309,SC,4,U4,2015
31011898,541387,4936254,SC,4,U4,2015
31011899,539927,4936210,SC,4,U4,2015
31011900,539831,4936205,SC,4,U4,2015
31011901,541730,4935850,SC,4,U4,2015
31011902,538575,4935309,SC,4,U4,2015
31011903,538927,4935213,SC,4,U4,2015
31011955,535379,4938060,BWC,4,U4,2015
31011956,537080,4937311,BWC,4,U4,2015
31011957,537231,4937305,BWC,4,U4,2015
31011958,537128,4937261,BWC,4,U4,2015
31011959,536980,4937212,BWC,4,U4,2015
31011960,537580,4937209,BWC,4,U4,2015
31011961,538230,4937003,BWC,4,U4,2015
31011962,537930,4936859,BWC,4,U4,2015
31011963,538178,4936859,BWC,4,U4,2015
31011964,541774,4936862,BWC,4,U4,2015
31011965,539584,4936856,BWC,4,U4,2015
31011966,539829,4936812,BWC,4,U4,2015
31011967,540333,4936811,BWC,4,U4,2015
31011968,540478,4936805,BWC,4,U4,2015
31011969,537625,4936763,BWC,4,U4,2015
31011971,540775,4936665,BWC,4,U4,2015
31011972,536935,4936609,BWC,4,U4,2015
31011973,536477,4936563,BWC,4,U4,2015
31011974,543028,4936562,BWC,4,U4,2015
31011975,536526,4936506,BWC,4,U4,2015
31011976,536683,4936507,BWC,4,U4,2015
31011977,541876,4936413,BWC,4,U4,2015
31011978,537083,4936353,BWC,4,U4,2015
31011979,537377,4936358,BWC,4,U4,2015
31011980,542132,4936358,BWC,4,U4,2015
31011981,542927,4936257,BWC,4,U4,2015
31011982,541881,4936209,BWC,4,U4,2015
31011983,542780,4936207,BWC,4,U4,2015
31011984,536518,4936108,BWC,4,U4,2015
31011985,537176,4936107,BWC,4,U4,2015
31011986,541286,4936111,BWC,4,U4,2015
31011987,537226,4936065,BWC,4,U4,2015
31011988,540827,4936057,BWC,4,U4,2015
31011989,540881,4936062,BWC,4,U4,2015
31011990,536279,4936003,BWC,4,U4,2015
31011991,540581,4936007,BWC,4,U4,2015
31011992,542830,4936009,BWC,4,U4,2015
31011993,538730,4935961,BWC,4,U4,2015
31011994,538829,4935959,BWC,4,U4,2015
31011996,537326,4935959,BWC,4,U4,2015
31011997,539876,4935962,BWC,4,U4,2015
31011998,539977,4935967,BWC,4,U4,2015
31011999,539026,4935907,BWC,4,U4,2015
31012000,536723,4935914,BWC,4,U4,2015
31012001,537277,4935907,BWC,4,U4,2015
31012002,541031,4935911,BWC,4,U4,2015
31012003,539228,4935908,BWC,4,U4,2015
31012004,536232,4935856,BWC,4,U4,2015
31012005,536475,4935855,BWC,4,U4,2015
31012006,536229,4935806,BWC,4,U4,2015
31012007,542524,4935761,BWC,4,U4,2015
31012008,536230,4935708,BWC,4,U4,2015
31012009,539878,4935695,BWC,4,U4,2015
31012010,540980,4935711,BWC,4,U4,2015
31012011,540279,4935657,BWC,4,U4,2015
31012012,540480,4935655,BWC,4,U4,2015
31012013,538974,4935609,BWC,4,U4,2015
31012014,542676,4935561,BWC,4,U4,2015
31012015,539436,4935509,BWC,4,U4,2015
31012016,540178,4935504,BWC,4,U4,2015
31012017,540332,4935507,BWC,4,U4,2015
31012018,541429,4935501,BWC,4,U4,2015
31012019,542820,4935463,BWC,4,U4,2015
31012020,540181,4935458,BWC,4,U4,2015
31012021,540830,4935463,BWC,4,U4,2015
31012022,541433,4935455,BWC,4,U4,2015
31012023,539480,4935410,BWC,4,U4,2015
31012024,542927,4935405,BWC,4,U4,2015
31012025,543156,4935404,BWC,4,U4,2015
31012026,540381,4935354,BWC,4,U4,2015
31012027,540125,4935313,BWC,4,U4,2015
31012028,538582,4935011,BWC,4,U4,2015
31012030,539882,4934757,BWC,4,U4,2015
31012031,540770,4934758,BWC,4,U4,2015
31012032,541474,4934758,BWC,4,U4,2015
31012036,544121,4934104,BWC,4,U4,2015
31012038,544724,4933904,BWC,4,U4,2015
31012039,545076,4933908,BWC,4,U4,2015
31012040,544532,4933809,BWC,4,U4,2015
31012041,545222,4933659,BWC,4,U4,2015
31012042,564080,4922652,BWC,4,U4,2015
31012043,564080,4922604,BWC,4,U4,2015
31012044,564082,4922508,BWC,4,U4,2015
31012061,580431,4916906,BWC,4,L4,2015
31012062,579980,4916759,BWC,4,L4,2015
31012063,581029,4916753,BWC,4,L4,2015
31012064,580884,4916711,BWC,4,L4,2015
31012065,577079,4916558,BWC,4,L4,2015
31012066,579979,4916502,BWC,4,L4,2015
31012067,580731,4916454,BWC,4,L4,2015
31012068,581029,4916313,BWC,4,L4,2015
31012069,580478,4916207,BWC,4,L4,2015
31012070,579828,4916155,BWC,4,L4,2015
31012072,581022,4916109,BWC,4,L4,2015
31012073,580632,4916005,BWC,4,L4,2015
31012075,580579,4915962,BWC,4,L4,2015
31012076,580032,4915959,BWC,4,L4,2015
31012077,581325,4915906,BWC,4,L4,2015
31012078,579683,4915907,BWC,4,L4,2015
31012079,581576,4915758,BWC,4,L4,2015
31012080,580878,4915715,BWC,4,L4,2015
31012081,580727,4915610,BWC,4,L4,2015
31012082,581574,4915568,BWC,4,L4,2015
31012083,580183,4915510,BWC,4,L4,2015
31012084,580328,4915463,BWC,4,L4,2015
31012085,581785,4915451,BWC,4,L4,2015
31012086,581480,4915350,BWC,4,L4,2015
31012087,581777,4915310,BWC,4,L4,2015
31012088,581234,4915254,BWC,4,L4,2015
31012089,581479,4915207,BWC,4,L4,2015
31012091,581329,4915161,BWC,4,L4,2015
31012092,580028,4915115,BWC,4,L4,2015
31012093,580279,4915104,BWC,4,L4,2015
31012094,581280,4915106,BWC,4,L4,2015
31012096,579631,4914955,BWC,4,L4,2015
31012097,580475,4914957,BWC,4,L4,2015
31012098,580830,4914962,BWC,4,L4,2015
31012099,581380,4914901,BWC,4,L4,2015
31012100,581126,4914711,BWC,4,L4,2015
31012101,579879,4914665,BWC,4,L4,2015
31012102,581677,4914609,BWC,4,L4,2015
31012103,581874,4914605,BWC,4,L4,2015
31012104,581730,4914361,BWC,4,L4,2015
31012105,582026,4914353,BWC,4,L4,2015
31012106,581180,4914355,BWC,4,L4,2015
31012107,581283,4914208,BWC,4,L4,2015
31012108,582532,4914215,BWC,4,L4,2015
31012109,580930,4914111,BWC,4,L4,2015
31012110,581579,4914108,BWC,4,L4,2015
31012111,580526,4914062,BWC,4,L4,2015
31012112,582327,4914059,BWC,4,L4,2015
31012113,581426,4913956,BWC,4,L4,2015
31012114,580829,4913909,BWC,4,L4,2015
31012116,579182,4913308,BWC,4,L4,2015
31012117,579379,4913302,BWC,4,L4,2015
31012118,582979,4913210,BWC,4,L4,2015
31012119,580727,4913104,BWC,4,L4,2015
31012122,579529,4913006,BWC,4,L4,2015
31012123,580288,4913003,BWC,4,L4,2015
31012124,580280,4912956,BWC,4,L4,2015
31012125,580841,4912958,BWC,4,L4,2015
31012126,582680,4912956,BWC,4,L4,2015
31012128,580080,4912810,BWC,4,L4,2015
31012129,580782,4912761,BWC,4,L4,2015
31012130,579383,4912605,BWC,4,L4,2015
31012131,579781,4912609,BWC,4,L4,2015
31012132,579781,4912401,BWC,4,L4,2015
31012133,580485,4912161,BWC,4,L4,2015
31012134,580080,4912106,BWC,4,L4,2015
31012135,580434,4912006,BWC,4,L4,2015
31012136,580433,4911956,BWC,4,L4,2015
31012137,584829,4911554,BWC,4,L4,2015
31012138,581079,4911557,BWC,4,L4,2015
31012140,584932,4911358,BWC,4,L4,2015
31012141,585281,4911201,BWC,4,L4,2015
31012142,585135,4910956,BWC,4,L4,2015
31012143,585129,4910854,BWC,4,L4,2015
31012144,581625,4910755,BWC,4,L4,2015
31012146,584330,4909559,BWC,4,L4,2015
31012148,584431,4909402,BWC,4,L4,2015
31012149,583679,4909359,BWC,4,L4,2015
31012150,584529,4909305,BWC,4,L4,2015
31012151,584380,4909113,BWC,4,L4,2015
31012152,584533,4908809,BWC,4,L4,2015
31012153,584479,4908669,BWC,4,L4,2015
31012154,585074,4908505,BWC,4,L4,2015
31012285,531679,4940008,MBC,4,U4,2016
31012286,532330,4939462,MBC,4,U4,2016
31012287,534781,4938364,MBC,4,U4,2016
31012288,535285,4937353,MBC,4,U4,2016
31012289,535386,4937158,MBC,4,U4,2016
31012290,537526,4935804,MBC,4,U4,2016
31012291,536983,4935407,MBC,4,U4,2016
31012292,539079,4935406,MBC,4,U4,2016
31012293,541285,4935211,MBC,4,U4,2016
31012295,536580,4935106,MBC,4,U4,2016
31012296,544638,4934661,MBC,4,U4,2016
31012297,543933,4934606,MBC,4,U4,2016
31012298,544782,4934361,MBC,4,U4,2016
31012299,544834,4934304,MBC,4,U4,2016
31012300,544978,4934254,MBC,4,U4,2016
31012301,544882,4934259,MBC,4,U4,2016
31012304,545437,4934011,MBC,4,U4,2016
31012305,572029,4918259,MBC,4,L4,2016
31012306,571476,4918260,MBC,4,L4,2016
31012307,572936,4917856,MBC,4,L4,2016
31012308,573182,4917502,MBC,4,L4,2016
31012309,576088,4916157,MBC,4,L4,2016
31012310,575733,4916056,MBC,4,L4,2016
31012311,575888,4915905,MBC,4,L4,2016
31012312,576487,4915811,MBC,4,L4,2016
31012313,576480,4915408,MBC,4,L4,2016
31012314,577536,4915104,MBC,4,L4,2016
31012315,579589,4913956,MBC,4,L4,2016
31012316,580588,4913603,MBC,4,L4,2016
31012318,582085,4912700,MBC,4,L4,2016
31012319,583782,4911508,MBC,4,L4,2016
31012320,583334,4911353,MBC,4,L4,2016
31012321,583380,4911159,MBC,4,L4,2016
31012322,583483,4910953,MBC,4,L4,2016
31012323,583231,4910953,MBC,4,L4,2016
31012324,583336,4910905,MBC,4,L4,2016
31012325,583528,4910706,MBC,4,L4,2016
31012326,583522,4910653,MBC,4,L4,2016
31012327,583885,4910255,MBC,4,L4,2016
31012328,583786,4910210,MBC,4,L4,2016
31012329,583929,4910205,MBC,4,L4,2016
31012331,584232,4909859,MBC,4,L4,2016
31012332,585480,4909854,MBC,4,L4,2016
31012333,584223,4909806,MBC,4,L4,2016
31012334,585687,4909260,MBC,4,L4,2016
31012335,533470,4939014,SC,4,U4,2016
31012336,532925,4938556,SC,4,U4,2016
31012337,533026,4938564,SC,4,U4,2016
31012338,535081,4938112,SC,4,U4,2016
31012339,535431,4937860,SC,4,U4,2016
31012340,536032,4937457,SC,4,U4,2016
31012341,536286,4937304,SC,4,U4,2016
31012342,536275,4937260,SC,4,U4,2016
31012343,536327,4937253,SC,4,U4,2016
31012344,536630,4937106,SC,4,U4,2016
31012345,536521,4937056,SC,4,U4,2016
31012346,537531,4937013,SC,4,U4,2016
31012347,537436,4936957,SC,4,U4,2016
31012348,539535,4936455,SC,4,U4,2016
31012349,540882,4936458,SC,4,U4,2016
31012350,539435,4936405,SC,4,U4,2016
31012351,539979,4936358,SC,4,U4,2016
31012352,540935,4936359,SC,4,U4,2016
31012353,541335,4936302,SC,4,U4,2016
31012355,537830,4936100,SC,4,U4,2016
31012356,539226,4935709,SC,4,U4,2016
31012357,538035,4935509,SC,4,U4,2016
31012359,538434,4935307,SC,4,U4,2016
31012361,543636,4935114,SC,4,U4,2016
31012364,542883,4935010,SC,4,U4,2016
31012405,532526,4938962,BWC,4,U4,2016
31012406,537775,4936909,BWC,4,U4,2016
31012407,538034,4936906,BWC,4,U4,2016
31012408,541883,4936908,BWC,4,U4,2016
31012409,539577,4936908,BWC,4,U4,2016
31012410,539174,4936800,BWC,4,U4,2016
31012411,537780,4936761,BWC,4,U4,2016
31012412,540026,4936758,BWC,4,U4,2016
31012413,540672,4936764,BWC,4,U4,2016
31012414,537676,4936657,BWC,4,U4,2016
31012415,538483,4936608,BWC,4,U4,2016
31012416,540529,4936602,BWC,4,U4,2016
31012417,540783,4936558,BWC,4,U4,2016
31012418,540923,4936553,BWC,4,U4,2016
31012419,536330,4936459,BWC,4,U4,2016
31012420,536873,4936360,BWC,4,U4,2016
31012421,536477,4936307,BWC,4,U4,2016
31012422,536580,4936309,BWC,4,U4,2016
31012423,542483,4936255,BWC,4,U4,2016
31012424,541180,4936156,BWC,4,U4,2016
31012425,542432,4936112,BWC,4,U4,2016
31012426,542728,4936111,BWC,4,U4,2016
31012428,542527,4936054,BWC,4,U4,2016
31012429,541229,4936060,BWC,4,U4,2016
31012431,540435,4936058,BWC,4,U4,2016
31012432,536520,4936008,BWC,4,U4,2016
31012433,538678,4936006,BWC,4,U4,2016
31012434,542484,4936011,BWC,4,U4,2016
31012435,538886,4936001,BWC,4,U4,2016
31012436,540624,4935955,BWC,4,U4,2016
31012438,537030,4935910,BWC,4,U4,2016
31012439,542932,4935907,BWC,4,U4,2016
31012440,536272,4935857,BWC,4,U4,2016
31012441,540785,4935860,BWC,4,U4,2016
31012442,540935,4935860,BWC,4,U4,2016
31012443,541031,4935856,BWC,4,U4,2016
31012444,542882,4935860,BWC,4,U4,2016
31012445,536724,4935858,BWC,4,U4,2016
31012446,539626,4935858,BWC,4,U4,2016
31012447,539774,4935814,BWC,4,U4,2016
