"","Row.names","PLOT","EASTING","NORTHING","AQUATICAREA","STRATUM","OLDPOOLNAME","POOL","YEAR","y"
"11732","7958",32005820,643557,4845408,"P08_CFL_234","BWC",8,"8",2002,"2"
"11733","796",31003559,541932,4936159,"P04_CFL_67","BWC",4,"U4",2000,"2"
"11734","7960",32005822,643456,4845263,"P08_TSC_69","BWC",8,"8",2002,"1"
"11735","7961",32005823,641406,4844261,"P08_CFL_177","BWC",8,"8",2002,"2"
"11736","7962",32005824,642054,4844262,"P08_CFL_228","BWC",8,"8",2002,"2"
"11737","7963",32005825,641061,4843811,"P08_CFL_164","BWC",8,"8",2002,"2"
"11738","7964",32005826,642104,4843159,"P08_TSC_55","BWC",8,"8",2002,"2"
"11739","7965",32005827,643159,4842716,"P08_CFL_159","BWC",8,"8",2002,"2"
"11740","7966",32005829,641803,4842303,"P08_CFL_122","BWC",8,"8",2002,"2"
"11741","7967",32005833,641455,4841864,"P08_CFL_114","BWC",8,"8",2002,"2"
"11742","7969",32005835,641513,4841667,"P08_CFL_107","BWC",8,"8",2002,"2"
"11743","7971",32005838,644099,4841460,"P08_CFL_119","BWC",8,"8",2002,"2"
"11744","7972",32005839,640961,4841161,"P08_CFL_93","BWC",8,"8",2002,"2"
"11745","7973",32005840,643001,4840861,"P08_CFL_85","BWC",8,"8",2002,"2"
"11746","7974",32005841,642007,4840712,"P08_CFL_94","BWC",8,"8",2002,"2"
"11747","7975",32005842,643204,4840664,"P08_CFL_78","BWC",8,"8",2002,"2"
"11748","7976",32005844,638873,4837957,"P08_CFL_344","BWC",8,"8",2002,"2"
"11749","7977",32005846,638505,4851258,"P08_CFL_348","BWC",8,"8",2002,"2"
"11750","7978",32005847,638401,4851061,"P08_CFL_348","BWC",8,"8",2002,"2"
"11751","7979",32005848,638704,4851017,"P08_CFL_348","BWC",8,"8",2002,"2"
"11752","7980",32005849,638352,4850858,"P08_CFL_348","BWC",8,"8",2002,"2"
"11753","7981",32005850,637903,4850056,"P08_CFL_348","BWC",8,"8",2002,"2"
"11754","7982",32005852,639805,4845712,"P08_CFL_224","BWC",8,"8",2002,"2"
"11755","7983",32005853,639396,4845317,"P08_CFL_224","BWC",8,"8",2002,"2"
"11756","7984",32005854,639206,4844864,"P08_CFL_224","BWC",8,"8",2002,"2"
"11757","7985",32005855,639413,4844809,"P08_CFL_224","BWC",8,"8",2002,"2"
"11758","7986",32005856,639656,4844808,"P08_CFL_224","BWC",8,"8",2002,"2"
"11759","7987",32005857,639052,4844612,"P08_CFL_224","BWC",8,"8",2002,"2"
"11760","7988",32005858,639152,4844462,"P08_CFL_224","BWC",8,"8",2002,"2"
"11761","7989",32005859,639854,4844519,"P08_CFL_224","BWC",8,"8",2002,"2"
"11762","7990",32005860,639158,4844416,"P08_CFL_224","BWC",8,"8",2002,"2"
"11763","7991",32005861,639654,4844307,"P08_CFL_224","BWC",8,"8",2002,"2"
"11764","7992",32005862,639308,4844156,"P08_CFL_224","BWC",8,"8",2002,"2"
"11765","7993",32005863,638896,4850618,"P08_CFL_348","BWC",8,"8",2002,"2"
"11766","7994",32005864,638858,4850560,"P08_CFL_348","BWC",8,"8",2002,"2"
"11767","7995",32005865,639052,4850562,"P08_CFL_348","BWC",8,"8",2002,"2"
"11768","7996",32005866,638755,4850265,"P08_CFL_348","BWC",8,"8",2002,"2"
"11769","7997",32005867,639453,4844157,"P08_CFL_224","BWC",8,"8",2002,"2"
"11770","7998",32005868,639503,4844159,"P08_CFL_224","BWC",8,"8",2002,"2"
"11771","7999",32005869,639305,4843865,"P08_CFL_224","BWC",8,"8",2002,"2"
"11772","8000",32005870,639606,4843853,"P08_CFL_224","BWC",8,"8",2002,"2"
"11773","8001",32005871,639506,4843809,"P08_CFL_224","BWC",8,"8",2002,"2"
"11774","8002",32005872,639807,4843614,"P08_CFL_224","BWC",8,"8",2002,"2"
"11775","8003",32005873,639511,4843508,"P08_CFL_224","BWC",8,"8",2002,"2"
"11776","8004",32005874,639906,4843455,"P08_CFL_224","BWC",8,"8",2002,"2"
"11777","8005",32005875,639699,4843356,"P08_CFL_224","BWC",8,"8",2002,"2"
"11778","8006",32005876,639447,4843264,"P08_CFL_224","BWC",8,"8",2002,"2"
"11779","8007",32005877,639756,4843260,"P08_CFL_224","BWC",8,"8",2002,"2"
"11780","8008",32005878,639458,4843010,"P08_CFL_224","BWC",8,"8",2002,"2"
"11781","8010",32005880,639208,4843913,"P08_CFL_224","BWC",8,"8",2002,"2"
"11782","8011",32005881,640097,4843859,"P08_CFL_224","BWC",8,"8",2002,"2"
"11783","8012",32005882,639211,4843518,"P08_CFL_224","BWC",8,"8",2002,"2"
"11784","8013",32005883,639598,4842409,"P08_CFL_224","BWC",8,"8",2002,"2"
"11785","8014",32005884,639256,4841964,"P08_CFL_224","BWC",8,"8",2002,"2"
"11786","8015",32005885,641310,4840457,"P08_CFL_79","BWC",8,"8",2002,"2"
"11787","8017",32005887,642053,4840312,"P08_CFL_66","BWC",8,"8",2002,"2"
"11788","8019",32005889,643709,4840719,"P08_CFL_119","BWC",8,"8",2002,"2"
"11789","8022",32005892,641045,4840207,"P08_CFL_62","BWC",8,"8",2002,"2"
"11790","8023",32005893,642849,4840056,"P08_CFL_343","BWC",8,"8",2002,"2"
"11791","8024",32005894,641060,4839963,"P08_CFL_343","BWC",8,"8",2002,"2"
"11792","8025",32005895,643310,4840515,"P08_CFL_343","BWC",8,"8",2002,"2"
"11793","8026",32005896,639259,4834109,"P08_CFL_17","IMP",8,"8",2002,"2"
"11794","8027",32005897,639308,4833261,"P08_CFL_17","IMP",8,"8",2002,"2"
"11795","8028",32005898,639804,4829214,"P08_CFL_340","IMP",8,"8",2002,"2"
"11796","8030",32005900,641905,4840211,"P08_TSC_31","IMP",8,"8",2002,"2"
"11797","8031",32005901,643305,4833066,"P08_CFL_349","IMP",8,"8",2002,"2"
"11798","8032",32005902,639853,4829559,"P08_CFL_340","IMP",8,"8",2002,"2"
"11799","8033",32005903,640057,4829362,"P08_CFL_340","IMP",8,"8",2002,"2"
"11800","8034",32005904,640151,4829265,"P08_CFL_340","IMP",8,"8",2002,"2"
"11801","8035",32005905,641862,4839912,"P08_TSC_31","IMP",8,"8",2002,"2"
"11802","8037",32005907,641660,4836513,"P08_CFL_343","IMP",8,"8",2002,"1"
"11803","8038",32005908,640455,4834315,"P08_CFL_337","IMP",8,"8",2002,"2"
"11804","8046",32005916,643608,4840513,"P08_CFL_343","IMP",8,"8",2002,"2"
"11805","8048",32005918,643555,4840009,"P08_CFL_343","IMP",8,"8",2002,"2"
"11806","8049",32005919,642252,4839856,"P08_CFL_343","IMP",8,"8",2002,"2"
"11807","8053",32005923,642207,4839459,"P08_CFL_343","IMP",8,"8",2002,"2"
"11808","8055",32005925,643301,4839413,"P08_CFL_343","IMP",8,"8",2002,"2"
"11809","8056",32005926,643161,4839264,"P08_CFL_343","IMP",8,"8",2002,"2"
"11810","8057",32005927,643409,4839259,"P08_CFL_343","IMP",8,"8",2002,"2"
"11811","8059",32005930,641813,4839117,"P08_CFL_343","IMP",8,"8",2002,"2"
"11812","8061",32005932,641548,4839057,"P08_TSC_26","IMP",8,"8",2002,"1"
"11813","8062",32005933,641758,4838906,"P08_CFL_343","IMP",8,"8",2002,"2"
"11814","8063",32005934,643146,4838712,"P08_CFL_343","IMP",8,"8",2002,"1"
"11815","8065",32005936,640710,4838616,"P08_CFL_343","IMP",8,"8",2002,"2"
"11816","8066",32005937,641557,4838612,"P08_CFL_343","IMP",8,"8",2002,"2"
"11817","8067",32005938,641101,4838566,"P08_CFL_343","IMP",8,"8",2002,"2"
"11818","8068",32005939,640714,4838416,"P08_CFL_343","IMP",8,"8",2002,"2"
"11819","8070",32005941,640708,4838260,"P08_CFL_343","IMP",8,"8",2002,"2"
"11820","8072",32005943,643208,4838265,"P08_CFL_343","IMP",8,"8",2002,"2"
"11821","8074",32005946,641208,4838113,"P08_CFL_343","IMP",8,"8",2002,"2"
"11822","8076",32005948,640912,4837960,"P08_CFL_343","IMP",8,"8",2002,"2"
"11823","8081",32005953,640913,4837611,"P08_CFL_343","IMP",8,"8",2002,"1"
"11824","8083",32005955,643054,4837614,"P08_CFL_343","IMP",8,"8",2002,"2"
"11825","8086",32005958,643258,4837462,"P08_CFL_27","IMP",8,"8",2002,"2"
"11826","8088",32005960,641260,4837366,"P08_CFL_343","IMP",8,"8",2002,"2"
"11827","8089",32005961,640608,4837215,"P08_CFL_343","IMP",8,"8",2002,"2"
"11828","8094",32005966,640405,4836914,"P08_CFL_343","IMP",8,"8",2002,"2"
"11829","8095",32005967,640759,4836761,"P08_CFL_343","IMP",8,"8",2002,"2"
"11830","8096",32005968,643355,4836664,"P08_CFL_27","IMP",8,"8",2002,"2"
"11831","8098",32005970,643259,4836559,"P08_CFL_27","IMP",8,"8",2002,"2"
"11832","8099",32005972,642851,4836412,"P08_CFL_27","IMP",8,"8",2002,"2"
"11833","8101",32005974,642198,4836159,"P08_CFL_27","IMP",8,"8",2002,"2"
"11834","8103",32005976,642257,4835968,"P08_CFL_27","IMP",8,"8",2002,"2"
"11835","8104",32005977,642455,4835967,"P08_CFL_27","IMP",8,"8",2002,"2"
"11836","8105",32005978,642903,4835911,"P08_CFL_27","IMP",8,"8",2002,"2"
"11837","8106",32005979,643004,4835665,"P08_CFL_27","IMP",8,"8",2002,"2"
"11838","8107",32005980,640957,4835612,"P08_CFL_337","IMP",8,"8",2002,"2"
"11839","8108",32005981,641112,4835508,"P08_CFL_337","IMP",8,"8",2002,"2"
"11840","8109",32005982,640904,4835463,"P08_CFL_337","IMP",8,"8",2002,"2"
"11841","811",31003576,540379,4936009,"P04_CFL_72","BWC",4,"U4",2000,"2"
"11842","8110",32005983,642703,4835466,"P08_CFL_27","IMP",8,"8",2002,"2"
"11843","8111",32005984,643057,4835411,"P08_CFL_27","IMP",8,"8",2002,"2"
"11844","8113",32005986,640851,4835203,"P08_CFL_337","IMP",8,"8",2002,"2"
"11845","8115",32005988,640805,4835062,"P08_CFL_337","IMP",8,"8",2002,"2"
"11846","8116",32005989,640108,4834913,"P08_CFL_337","IMP",8,"8",2002,"2"
"11847","8118",32005991,640954,4834761,"P08_CFL_337","IMP",8,"8",2002,"2"
"11848","8119",32005992,641108,4834758,"P08_CFL_337","IMP",8,"8",2002,"2"
"11849","8120",32005993,639899,4834721,"P08_SC_1","IMP",8,"8",2002,"1"
"11850","8121",32005994,640954,4834662,"P08_CFL_337","IMP",8,"8",2002,"2"
"11851","8122",32005995,641455,4834663,"P08_CFL_342","IMP",8,"8",2002,"2"
"11852","8123",32005996,640600,4834617,"P08_CFL_337","IMP",8,"8",2002,"2"
"11853","8125",32005999,640451,4834465,"P08_CFL_337","IMP",8,"8",2002,"2"
"11854","8126",32006000,641054,4834358,"P08_CFL_342","IMP",8,"8",2002,"2"
"11855","8127",32006001,642859,4834363,"P08_CFL_349","IMP",8,"8",2002,"2"
"11856","8129",32006003,640759,4834219,"P08_CFL_342","IMP",8,"8",2002,"2"
"11857","813",31003580,539680,4935810,"P04_TSC_11","BWC",4,"U4",2000,"2"
"11858","8130",32006004,642309,4834104,"P08_CFL_349","IMP",8,"8",2002,"1"
"11859","8132",32006006,641348,4834056,"P08_CFL_342","IMP",8,"8",2002,"2"
"11860","8134",32006008,641453,4833959,"P08_CFL_342","IMP",8,"8",2002,"2"
"11861","8136",32006011,641158,4833661,"P08_CFL_342","IMP",8,"8",2002,"1"
"11862","8137",32006012,640249,4833615,"P08_CFL_10","IMP",8,"8",2002,"2"
"11863","8139",32006014,640657,4833559,"P08_CFL_342","IMP",8,"8",2002,"1"
"11864","814",31003581,540629,4935607,"P04_CFL_72","BWC",4,"U4",2000,"2"
"11865","8140",32006015,640803,4833510,"P08_CFL_342","IMP",8,"8",2002,"2"
"11866","8141",32006016,641806,4833521,"P08_CFL_342","IMP",8,"8",2002,"2"
"11867","8142",32006017,639958,4833402,"P08_CFL_15","IMP",8,"8",2002,"2"
"11868","8144",32006019,641206,4833159,"P08_CFL_342","IMP",8,"8",2002,"2"
"11869","8146",32006021,642200,4833109,"P08_CFL_342","IMP",8,"8",2002,"2"
"11870","8147",32006022,640401,4832964,"P08_CFL_7","IMP",8,"8",2002,"2"
"11871","8148",32006023,640603,4832966,"P08_CFL_342","IMP",8,"8",2002,"2"
"11872","8149",32006024,643353,4832960,"P08_CFL_349","IMP",8,"8",2002,"2"
"11873","8150",32006025,640707,4832913,"P08_CFL_342","IMP",8,"8",2002,"1"
"11874","8156",32006031,641599,4832609,"P08_CFL_342","IMP",8,"8",2002,"2"
"11875","8159",32006034,641606,4832510,"P08_CFL_342","IMP",8,"8",2002,"2"
"11876","816",31003585,579083,4914961,"P04_CFL_19","BWC",4,"L4",2000,"2"
"11877","8160",32006035,641403,4832461,"P08_CFL_342","IMP",8,"8",2002,"2"
"11878","8163",32006038,639404,4832258,"P08_TSC_18","IMP",8,"8",2002,"2"
"11879","8168",32006044,641349,4832018,"P08_CFL_342","IMP",8,"8",2002,"2"
"11880","8169",32006045,643150,4832007,"P08_CFL_342","IMP",8,"8",2002,"2"
"11881","817",31003586,578977,4918006,"P04_CFL_19","BWC",4,"L4",2000,"2"
"11882","8170",32006046,642404,4831905,"P08_CFL_342","IMP",8,"8",2002,"1"
"11883","8175",32006051,642660,4831660,"P08_CFL_342","IMP",8,"8",2002,"2"
"11884","8176",32006052,643257,4831621,"P08_CFL_342","IMP",8,"8",2002,"2"
"11885","8177",32006053,639906,4831559,"P08_CFL_342","IMP",8,"8",2002,"2"
"11886","8178",32006054,643009,4831561,"P08_CFL_342","IMP",8,"8",2002,"2"
"11887","8179",32006055,642501,4831509,"P08_CFL_342","IMP",8,"8",2002,"1"
"11888","818",31003587,578983,4917909,"P04_CFL_19","BWC",4,"L4",2000,"2"
"11889","8181",32006057,639914,4831318,"P08_CFL_342","IMP",8,"8",2002,"2"
"11890","8183",32006059,641656,4831164,"P08_CFL_342","IMP",8,"8",2002,"1"
"11891","8187",32006063,643105,4831068,"P08_CFL_342","IMP",8,"8",2002,"2"
"11892","819",31003588,579079,4917758,"P04_CFL_19","BWC",4,"L4",2000,"2"
"11893","82",31002025,538882,4936206,"P04_TSC_11","SC",4,"U4",1998,"2"
"11894","820",31003590,572078,4919553,"P04_CFL_117","BWC",4,"L4",2000,"2"
"11895","8206",32006082,640005,4830214,"P08_CFL_342","IMP",8,"8",2002,"2"
"11896","8209",32006085,641957,4830111,"P08_CFL_342","IMP",8,"8",2002,"2"
"11897","821",31003592,571779,4918360,"P04_CFL_20","BWC",4,"L4",2000,"2"
"11898","8210",32006086,640408,4830009,"P08_CFL_342","IMP",8,"8",2002,"2"
"11899","8213",32006089,642559,4829964,"P08_CFL_342","IMP",8,"8",2002,"2"
"11900","8215",32006091,639705,4829758,"P08_CFL_340","IMP",8,"8",2002,"2"
"11901","822",31003593,581233,4912607,"P04_CFL_44","BWC",4,"L4",2000,"2"
"11902","823",31003594,581428,4912411,"P04_CFL_44","BWC",4,"L4",2000,"2"
"11903","8231",32006107,641809,4828665,"P08_CFL_342","IMP",8,"8",2002,"1"
"11904","8236",32006112,641404,4828068,"P08_CFL_340","IMP",8,"8",2002,"2"
"11905","8238",32006114,643406,4836911,"P08_CFL_27","IMP",8,"8",2002,"2"
"11906","8239",32006115,643305,4836109,"P08_CFL_27","IMP",8,"8",2002,"2"
"11907","824",31003595,579584,4911858,"P04_CFL_44","BWC",4,"L4",2000,"2"
"11908","8240",32006116,643108,4835367,"P08_CFL_27","IMP",8,"8",2002,"2"
"11909","8241",32006117,642906,4834761,"P08_CFL_349","IMP",8,"8",2002,"2"
"11910","8242",32006118,640450,4829068,"P08_CFL_340","IMP",8,"8",2002,"2"
"11911","8243",32006119,641010,4828471,"P08_CFL_340","IMP",8,"8",2002,"2"
"11912","8244",32006120,643353,4828464,"P08_CFL_339","IMP",8,"8",2002,"2"
"11913","8246",32007227,641202,4847062,"P08_SCB_26","MBC",8,"8",2004,"2"
"11914","825",31003596,579478,4911817,"P04_CFL_44","BWC",4,"L4",2000,"2"
"11915","826",31003597,579681,4911456,"P04_CFL_44","BWC",4,"L4",2000,"2"
"11916","827",31003598,579829,4911360,"P04_CFL_44","BWC",4,"L4",2000,"2"
"11917","8279",32007261,639750,4840159,"P08_SCB_25","MBC",8,"8",2004,"2"
"11918","8282",32007264,639951,4837507,"P08_SCB_25","MBC",8,"8",2004,"2"
"11919","8284",32007266,640399,4836362,"P08_SCB_24","MBC",8,"8",2004,"2"
"11920","8285",32007267,640501,4836315,"P08_SCB_24","MBC",8,"8",2004,"1"
"11921","8286",32007268,640650,4836219,"P08_SCB_24","MBC",8,"8",2004,"2"
"11922","8288",32007270,641604,4835013,"P08_SCB_21","MBC",8,"8",2004,"2"
"11923","829",31003602,584634,4911458,"P04_CFL_250","BWC",4,"L4",2000,"2"
"11924","8292",32007274,642555,4826563,"P08_CFL_338","MBC",8,"8",2004,"2"
"11925","8293",32007275,642603,4826414,"P08_CFL_338","MBC",8,"8",2004,"2"
"11926","830",31003603,584530,4910855,"P04_CFL_268","BWC",4,"L4",2000,"2"
"11927","831",31003604,584281,4910758,"P04_CFL_253","BWC",4,"L4",2000,"2"
"11928","8318",32007301,641609,4848506,"P08_SCB_26","MBC",8,"8",2004,"2"
"11929","832",31003605,584533,4910762,"P04_TSC_31","BWC",4,"L4",2000,"2"
"11930","8323",32007306,640755,4844363,"P08_SC_9","MBC",8,"8",2004,"2"
"11931","833",31003606,584380,4910710,"P04_CFL_253","BWC",4,"L4",2000,"2"
"11932","8330",32007313,639805,4838817,"P08_SCB_25","MBC",8,"8",2004,"2"
"11933","8331",32007314,639710,4838760,"P08_SCB_25","MBC",8,"8",2004,"2"
"11934","8332",32007315,639206,4837912,"P08_SCB_22","MBC",8,"8",2004,"2"
"11935","8334",32007317,639453,4837609,"P08_SCB_22","MBC",8,"8",2004,"2"
"11936","8335",32007318,639956,4837612,"P08_SCB_25","MBC",8,"8",2004,"2"
"11937","8336",32007319,639506,4837502,"P08_SCB_22","MBC",8,"8",2004,"2"
"11938","8337",32007320,639557,4837463,"P08_SCB_22","MBC",8,"8",2004,"2"
"11939","8338",32007321,640955,4836215,"P08_SCB_24","MBC",8,"8",2004,"2"
"11940","8339",32007322,642502,4826761,"P08_CFL_338","MBC",8,"8",2004,"2"
"11941","834",31003607,584530,4910708,"P04_TSC_31","BWC",4,"L4",2000,"2"
"11942","8340",32007323,642504,4826363,"P08_CFL_338","MBC",8,"8",2004,"2"
"11943","8345",32007328,639204,4856464,"P08_CFL_322","SC",8,"8",2004,"2"
"11944","835",31003608,580034,4917658,"P04_CFL_19","BWC",4,"L4",2000,"2"
"11945","8353",32007339,642313,4846365,"P08_CFL_246","SC",8,"8",2004,"2"
"11946","8355",32007342,642400,4846120,"P08_SC_11","SC",8,"8",2004,"2"
"11947","8356",32007343,641455,4846065,"P08_CFL_247","SC",8,"8",2004,"2"
"11948","836",31003609,580179,4917406,"P04_CFL_19","BWC",4,"L4",2000,"2"
"11949","8369",32007357,643707,4844410,"P08_TSC_69","SC",8,"8",2004,"1"
"11950","8373",32007361,641806,4843118,"P08_SC_11","SC",8,"8",2004,"2"
"11951","8376",32007364,641505,4842309,"P08_SC_11","SC",8,"8",2004,"2"
"11952","8380",32007368,640303,4841905,"P08_SCB_25","SC",8,"8",2004,"2"
"11953","8382",32007370,640456,4841760,"P08_CFL_115","SC",8,"8",2004,"2"
"11954","8384",32007372,643257,4841713,"P08_TSC_49","SC",8,"8",2004,"2"
"11955","8389",32007377,642756,4841110,"P08_SC_11","SC",8,"8",2004,"1"
"11956","8391",32007379,642453,4840714,"P08_TSC_41","SC",8,"8",2004,"1"
"11957","8392",32007380,640503,4840560,"P08_CFL_84","SC",8,"8",2004,"2"
"11958","8394",32007382,640008,4838515,"P08_CFL_41","SC",8,"8",2004,"2"
"11959","84",31002028,556079,4924411,"P04_CFL_100","BWC",4,"U4",1998,"2"
"11960","840",31003613,579828,4917057,"P04_CFL_19","BWC",4,"L4",2000,"2"
"11961","8401",32007389,638708,4854661,"P08_SC_17","SC",8,"8",2004,"2"
"11962","8404",32007392,638807,4853908,"P08_SC_15","SC",8,"8",2004,"2"
"11963","8415",32007404,641562,4840668,"P08_SC_4","SC",8,"8",2004,"2"
"11964","8419",32007408,642405,4844011,"P08_CFL_182","SC",8,"8",2004,"2"
"11965","8426",32007417,640099,4840613,"P08_CFL_88","SC",8,"8",2004,"2"
"11966","8427",32007418,642557,4840610,"P08_CFL_92","SC",8,"8",2004,"2"
"11967","8428",32007419,640557,4839017,"P08_CFL_40","SC",8,"8",2004,"2"
"11968","8429",32007420,638910,4837066,"P08_TSC_24","SC",8,"8",2004,"2"
"11969","843",31003616,579578,4916553,"P04_CFL_19","BWC",4,"L4",2000,"2"
"11970","8430",32007421,641959,4849314,"P08_TSC_70","SC",8,"8",2004,"2"
"11971","8431",32007422,642603,4847910,"P08_CFL_281","SC",8,"8",2004,"2"
"11972","8432",32007423,641708,4843966,"P08_TSC_59","SC",8,"8",2004,"2"
"11973","8433",32007424,641753,4843964,"P08_CFL_177","SC",8,"8",2004,"2"
"11974","8434",32007426,640958,4842661,"P08_CFL_128","SC",8,"8",2004,"2"
"11975","8435",32007427,640956,4841962,"P08_CFL_128","SC",8,"8",2004,"2"
"11976","8436",32007428,640956,4841913,"P08_CFL_128","SC",8,"8",2004,"2"
"11977","8437",32007429,638912,4837117,"P08_TSC_24","SC",8,"8",2004,"2"
"11978","8439",32007431,639664,4835661,"P08_TSC_22","SC",8,"8",2004,"1"
"11979","844",31003617,580080,4916508,"P04_CFL_19","BWC",4,"L4",2000,"2"
"11980","8443",32007435,642157,4835361,"P08_CFL_349","SC",8,"8",2004,"2"
"11981","8445",32007437,640204,4829807,"P08_SC_1","SC",8,"8",2004,"2"
"11982","8448",32007440,642258,4834815,"P08_CFL_349","SC",8,"8",2004,"2"
"11983","8449",32007441,642205,4834708,"P08_CFL_349","SC",8,"8",2004,"1"
"11984","845",31003618,581081,4916510,"P04_CFL_19","BWC",4,"L4",2000,"2"
"11985","8454",32007447,638654,4857859,"P08_CFL_335","BWC",8,"8",2004,"2"
"11986","8458",32007452,640407,4848507,"P08_CFL_364","BWC",8,"8",2004,"2"
"11987","8460",32007456,644461,4843709,"P08_CFL_162","BWC",8,"8",2004,"2"
"11988","8461",32007457,644201,4843413,"P08_CFL_162","BWC",8,"8",2004,"2"
"11989","8462",32007458,643058,4842914,"P08_CFL_159","BWC",8,"8",2004,"2"
"11990","8463",32007459,643206,4842914,"P08_CFL_159","BWC",8,"8",2004,"2"
"11991","8464",32007460,638553,4857514,"P08_CFL_335","BWC",8,"8",2004,"2"
"11992","8465",32007461,638504,4856367,"P08_CFL_325","BWC",8,"8",2004,"2"
"11993","8466",32007462,641958,4848615,"P08_CFL_286","BWC",8,"8",2004,"2"
"11994","8467",32007463,641907,4848509,"P08_CFL_286","BWC",8,"8",2004,"2"
"11995","8468",32007467,643264,4844254,"P08_CFL_179","BWC",8,"8",2004,"2"
"11996","8469",32007468,644654,4843360,"P08_CFL_162","BWC",8,"8",2004,"2"
"11997","847",31003620,579180,4916309,"P04_CFL_19","BWC",4,"L4",2000,"2"
"11998","8470",32007469,644657,4843314,"P08_CFL_162","BWC",8,"8",2004,"2"
"11999","8471",32007470,644707,4843308,"P08_CFL_162","BWC",8,"8",2004,"2"
"12000","8472",32007471,640052,4839552,"P08_CFL_56","BWC",8,"8",2004,"2"
"12001","8473",32007472,639699,4836466,"P08_CFL_337","BWC",8,"8",2004,"2"
"12002","8474",32007473,640259,4836165,"P08_SCB_21","BWC",8,"8",2004,"2"
"12003","8475",32007474,637807,4858016,"P08_CFL_334","BWC",8,"8",2004,"2"
"12004","8476",32007475,644155,4842968,"P08_TSC_53","BWC",8,"8",2004,"2"
"12005","8477",32007477,640249,4839906,"P08_CFL_56","BWC",8,"8",2004,"2"
"12006","8478",32007478,637460,4858008,"P08_CFL_334","BWC",8,"8",2004,"2"
"12007","8479",32007479,642153,4846407,"P08_CFL_246","BWC",8,"8",2004,"2"
"12008","8480",32007480,642960,4843661,"P08_CFL_159","BWC",8,"8",2004,"2"
"12009","8481",32007482,640110,4840116,"","BWC",8,"8",2004,"2"
"12010","8482",32007483,640159,4839716,"P08_CFL_56","BWC",8,"8",2004,"2"
"12011","8483",32007484,640257,4839615,"P08_CFL_56","BWC",8,"8",2004,"2"
"12012","8484",32007485,639905,4836162,"P08_CFL_337","BWC",8,"8",2004,"2"
"12013","8485",32007486,639905,4835909,"P08_CFL_337","BWC",8,"8",2004,"2"
"12014","8486",32007487,640405,4835812,"P08_CFL_337","BWC",8,"8",2004,"2"
"12015","8487",32007488,639954,4835566,"P08_CFL_337","BWC",8,"8",2004,"2"
"12016","8488",32007489,640409,4835408,"P08_CFL_337","BWC",8,"8",2004,"2"
"12017","8489",32007490,639751,4849863,"P08_CFL_293","BWC",8,"8",2004,"2"
"12018","8490",32007492,639753,4849809,"P08_CFL_293","BWC",8,"8",2004,"2"
"12019","8491",32007493,640053,4836511,"P08_USCB_6","BWC",8,"8",2004,"2"
"12020","8492",32007494,643158,4841012,"P08_CFL_109","BWC",8,"8",2004,"2"
"12021","8493",32007495,640356,4839360,"P08_CFL_56","BWC",8,"8",2004,"2"
"12022","8494",32007496,637807,4857512,"P08_CFL_334","BWC",8,"8",2004,"2"
"12023","8495",32007497,638753,4857460,"P08_CFL_335","BWC",8,"8",2004,"2"
"12024","8497",32007501,644109,4841817,"P08_CFL_119","BWC",8,"8",2004,"2"
"12025","8498",32007502,643760,4841660,"P08_CFL_119","BWC",8,"8",2004,"2"
"12026","8499",32007503,643653,4841558,"P08_CFL_119","BWC",8,"8",2004,"2"
"12027","8500",32007504,643852,4841369,"P08_CFL_119","BWC",8,"8",2004,"2"
"12028","8501",32007505,643660,4841312,"P08_CFL_119","BWC",8,"8",2004,"2"
"12029","8502",32007507,641002,4840019,"P08_CFL_72","BWC",8,"8",2004,"2"
"12030","8503",32007508,639956,4838465,"P08_CFL_41","BWC",8,"8",2004,"2"
"12031","8504",32007509,639805,4835662,"P08_CFL_337","BWC",8,"8",2004,"2"
"12032","8505",32007510,642300,4847768,"P08_CFL_283","BWC",8,"8",2004,"2"
"12033","8507",32007514,641905,4842762,"P08_TSC_55","BWC",8,"8",2004,"2"
"12034","8508",32007515,642256,4841965,"P08_CFL_122","BWC",8,"8",2004,"2"
"12035","8509",32007516,643295,4841564,"P08_CFL_119","BWC",8,"8",2004,"2"
"12036","851",31003624,580284,4916156,"P04_CFL_19","BWC",4,"L4",2000,"2"
"12037","8510",32007517,640754,4841163,"P08_CFL_96","BWC",8,"8",2004,"2"
"12038","8511",32007518,642208,4841114,"P08_TSC_45","BWC",8,"8",2004,"2"
"12039","8512",32007519,642306,4840814,"P08_CFL_94","BWC",8,"8",2004,"2"
"12040","8513",32007520,641205,4840663,"P08_TSC_43","BWC",8,"8",2004,"2"
"12041","8514",32007521,641006,4840512,"P08_SC_5","BWC",8,"8",2004,"1"
"12042","8515",32007522,640958,4839312,"P08_CFL_48","BWC",8,"8",2004,"2"
"12043","8516",32007523,638258,4858358,"P08_CFL_335","BWC",8,"8",2004,"2"
"12044","8517",32007524,638052,4857760,"P08_CFL_334","BWC",8,"8",2004,"2"
"12045","8518",32007525,637806,4857564,"P08_CFL_334","BWC",8,"8",2004,"2"
"12046","8520",32007527,637803,4857317,"P08_CFL_334","BWC",8,"8",2004,"2"
"12047","8522",32007529,638661,4857113,"P08_CFL_335","BWC",8,"8",2004,"2"
"12048","8524",32007531,638706,4856714,"P08_CFL_335","BWC",8,"8",2004,"2"
"12049","8525",32007532,638705,4856363,"P08_CFL_325","BWC",8,"8",2004,"2"
